2018-04-26 13:28:05.042339,110,PRDER,43.8713427,-112.7272971,1479.91,1459.9106445313,74,622478.544730526,,,,,
2018-04-26 13:28:11.345324,110,PRDER,43.8712959,-112.7272957,1479.77,1459.8671875,87,740928.643282085,,,,,
2018-04-26 13:28:17.949596,110,PRDER,43.8712504,-112.7272969,1480.14,1459.8099365234,99,892938.417796151,,,,,
2018-04-26 13:28:24.247378,110,PRDER,43.8712051,-112.727296,1480.31,1459.5964355469,125,1196525.63962914,,,,,
2018-04-26 13:28:30.450364,110,PRDER,43.8711572,-112.7272977,1480.3,1459.1485595703,153,1550370.75913401,,,,,
2018-04-26 13:28:36.762073,110,PRDER,43.8711151,-112.7272974,1480.35,1458.8984375,196,2072861.52469554,,,,,
2018-04-26 13:28:43.051269,110,PRDER,43.8710682,-112.7272977,1480.3,1458.6885986328,245,2656922.19745494,,,,,
2018-04-26 13:28:48.955690,110,PRDER,43.8710213,-112.7272986,1480.18,1458.5472412109,267,2910977.70070504,,,,,
2018-04-26 13:28:55.453674,110,PRDER,43.8709759,-112.7272993,1480.22,1458.4588623047,313,3472044.56463447,,,,,
2018-04-26 13:29:01.359212,110,PRDER,43.8709295,-112.7272957,1480.11,1458.4195556641,320,3529109.47405669,,,,,
2018-04-26 13:29:07.759921,110,PRDER,43.8708826,-112.7272983,1480,1458.4150390625,334,3652497.27015977,,,,,
2018-04-26 13:29:14.084456,110,PRDER,43.8708377,-112.7272972,1480.09,1458.4085693359,333,3673858.35397395,,,,,
2018-04-26 13:29:20.067002,110,PRDER,43.8707914,-112.7272975,1480.03,1458.3981933594,316,3464821.50206078,,,,,
2018-04-26 13:29:26.460100,110,PRDER,43.8707472,-112.7272981,1480.11,1458.3902587891,270,2968634.92864425,,,,,
2018-04-26 13:29:32.776263,110,PRDER,43.8706999,-112.7272985,1480.17,1458.3852539063,223,2447405.54954056,,,,,
2018-04-26 13:29:39.262615,110,PRDER,43.8706546,-112.7272974,1480.05,1458.3831787109,198,2137360.70786561,,,,,
2018-04-26 13:29:45.462909,110,PRDER,43.8706098,-112.7272988,1479.94,1458.3826904297,149,1565519.24547387,,,,,
2018-04-26 13:29:51.663771,110,PRDER,43.8705624,-112.7272979,1479.91,1458.3859863281,118,1213618.87163063,,,,,
2018-04-26 13:29:58.671225,110,PRDER,43.8705162,-112.7272989,1479.85,1458.3961181641,106,1072248.19257348,,,,,
2018-04-26 13:30:04.187010,110,PRDER,43.8705087,-112.7273592,1479.78,1458.3830566406,92,911669.039214197,,,,,
2018-04-26 13:30:10.601956,110,PRDER,43.8705518,-112.7273685,1479.85,1458.3741455078,96,962988.649901981,,,,,
2018-04-26 13:30:17.087464,110,PRDER,43.8705968,-112.7273692,1479.68,1458.3751220703,112,1123219.35210238,,,,,
2018-04-26 13:30:23.287788,110,PRDER,43.8706398,-112.7273691,1479.38,1458.3792724609,134,1325853.62912813,,,,,
2018-04-26 13:30:29.291233,110,PRDER,43.8706879,-112.7273729,1479.43,1458.39453125,173,1747281.83103882,,,,,
2018-04-26 13:30:35.389425,110,PRDER,43.870733,-112.7273735,1479.39,1458.4222412109,222,2256654.41729638,,,,,
2018-04-26 13:30:41.793018,110,PRDER,43.8707803,-112.7273715,1479.38,1458.4655761719,263,2678581.96460659,,,,,
2018-04-26 13:30:48.325875,110,PRDER,43.8708291,-112.7273694,1479.32,1458.5101318359,307,3112333.60701346,,,,,
2018-04-26 13:30:54.192387,110,PRDER,43.870876,-112.7273742,1479.28,1458.576171875,334,3360382.18199863,,,,,
2018-04-26 13:31:00.604600,110,PRDER,43.8709215,-112.7273749,1479.44,1458.5787353516,357,3653571.40648545,,,,,
2018-04-26 13:31:07.390567,110,PRDER,43.8709665,-112.7273764,1479.44,1458.5948486328,337,3437916.3205039,,,,,
2018-04-26 14:20:47.967123,128,PRDER,43.8712071,-112.7269386,1504.42,-32768,101,2594431799873.03,,,,,
2018-04-26 14:20:50.792347,110,PRDER,43.8712907,-112.7269199,1484.54,-32768,105,2704833019153.61,,,,,
2018-04-26 14:20:56.909893,110,PRDER,43.8713352,-112.7269156,1484.53,-32768,86,2166133354310.39,,,,,
2018-04-26 14:21:02.990641,110,PRDER,43.8713825,-112.7269195,1484.37,-32768,83,2081056319717.66,,,,,
2018-04-26 14:21:12.899450,128,PRDER,43.8711731,-112.7269152,1488.23,-32768,112,2903926425213.15,,,,,
2018-04-26 14:21:13.389474,110,PRDER,43.8712573,-112.7269205,1484.17,-32768,82,2052680082324.17,,,,,
2018-04-26 14:21:21.786359,128,PRDER,43.8711272,-112.726917,1482.14,-32768,118,3072985455067.92,,,,,
2018-04-26 14:21:27.876199,128,PRDER,43.8710711,-112.7269169,1479.36,-32768,143,3781085935072.91,,,,,46
2018-04-26 14:21:33.927609,110,PRDER,43.8712056,-112.7265974,1484.22,-32768,70,1712461863820.34,,,,,29
2018-04-26 14:21:34.353706,128,PRDER,43.8710247,-112.7269129,1479.4,-32768,166,4433007658439.42,,,,,55
2018-04-26 14:21:40.376269,128,PRDER,43.8709789,-112.7269136,1479.29,-32768,156,4149540614935.71,,,,,48
2018-04-26 14:21:46.874706,128,PRDER,43.8709324,-112.7269129,1479.45,-32768,148,3922826415528.79,,,,,
2018-04-26 14:21:52.990963,128,PRDER,43.8708867,-112.7269171,1479.51,-32768,141,3724430615069.68,,,,,29
2018-04-26 14:21:59.144326,128,PRDER,43.8708405,-112.7269124,1479.39,-32768,142,3752748537202.29,,,,,
2018-04-26 14:22:05.446003,128,PRDER,43.8707937,-112.7269159,1479.27,-32768,131,3440940179513,,,,,
2018-04-26 14:22:12.742807,128,PRDER,43.8707478,-112.7269124,1479.38,-32768,119,3100834216118.32,,,,,
2018-04-26 14:22:18.056495,128,PRDER,43.8707036,-112.7269168,1479.5,-32768,107,2760725495144.8,,,,,
2018-04-26 14:22:24.050669,128,PRDER,43.8706574,-112.7269194,1479.36,-32768,99,2533951143894.44,,,,,
2018-04-26 14:22:30.759651,128,PRDER,43.8706141,-112.7269167,1479.26,-32768,85,2137123047952.16,,,,,
2018-04-26 14:22:37.119231,128,PRDER,43.8705669,-112.7269171,1479.13,-32768,75,1853670905063.68,,,,,
2018-04-26 14:22:43.316605,128,PRDER,43.8705199,-112.7269177,1479.1,-32768,72,1768637030996.08,,,,,
2018-04-26 14:22:49.517620,128,PRDER,43.8705177,-112.7268603,1479.03,-32768,61,1456852111660.24,,,,,
2018-04-26 14:23:11.264578,110,PRDER,43.870513,-112.727369,0,-32768,0,0,,,,,
2018-04-26 14:23:19.749896,110,PRDER,43.8711971,-112.7268741,1484.02,-32768,138,3640356548769.08,,,,,
2018-04-26 14:23:38.180375,110,PRDER,43.8711592,-112.726849,1479.36,-32768,101,2590639088948,,,,,
2018-04-26 14:24:33.122664,110,PRDER,43.870513,-112.727369,0,-32768,0,0,,,,,
2018-04-26 14:24:51.757874,110,PRDER,43.8711657,-112.7268064,1484.39,-32768,123,3215150711823.42,,,,,
2018-04-26 14:24:59.367425,110,PRDER,43.8711833,-112.7267853,1482.3,-32768,89,2250897830167.29,,,,,
2018-04-26 14:25:07.932788,110,PRDER,43.8712425,-112.7267921,1479.24,-32768,82,2052089230151.7,,,,,
